transaction_id,account_id,bank_name,transaction_type,amount,currency,transaction_date,status,description,merchant_name,reference,transaction_category
TRX7065326,ACC965423,ABSA,Online Payment,38695.13,ZAR,2024-07-31 02:52:56,Failed,Effort guy be draw national her.,"Payne, Green and Hammond Travel",REF356212,Bills & Utilities
TRX1684037,ACC823869,FNB,Debit Order,12908.65,ZAR,2023-08-15 04:04:53,Completed,Father the leave base.,,REF698986,Transport
TRX6673509,ACC651701,Discovery Bank,Online Payment,3995.67,ZAR,2024-04-08 09:01:01,Completed,Build example here up half.,Perkins PLC Travel,REF185132,Bills & Utilities
TRX6052270,ACC314197,Discovery Bank,Withdrawal,26079.72,ZAR,2023-08-07 21:36:32,Completed,Reduce happy wish eight wife thousand.,,REF737684,Bills & Utilities
TRX4996027,ACC232768,Capitec,Online Payment,46437.44,ZAR,2024-07-12 07:49:07,Failed,Back sure shake something finish reality.,Kelly-Turner Retail,REF749997,Food & Dining
TRX6880303,ACC530620,Capitec,EFT,8598.79,ZAR,2023-11-30 22:14:07,Completed,Special nearly least message form.,,REF551689,Food & Dining
TRX7536558,ACC538128,TymeBank,ATM Withdrawal,47611.27,ZAR,2023-03-17 21:00:23,Completed,Rock performance chair a very entire figure.,,REF159886,Healthcare
TRX8257857,ACC619398,Discovery Bank,Online Payment,21140.39,ZAR,2023-09-18 09:07:53,Completed,Deep call reduce threat.,Clayton Inc Entertainment,REF699180,Transport
TRX7477502,ACC637760,Nedbank,Card Payment,31812.07,ZAR,2023-04-01 05:41:06,Completed,Industry it baby serve adult move ten.,Stokes PLC Entertainment,REF820664,Healthcare
TRX2803245,ACC555005,TymeBank,Withdrawal,2278.69,ZAR,2023-04-17 15:10:51,Completed,By letter begin work improve few character just.,,REF999085,Food & Dining
TRX5704913,ACC971690,FNB,Cash Deposit,5523.19,ZAR,2023-10-09 00:53:46,Completed,Course bar statement trial.,,REF418338,Transport
TRX9931314,ACC149687,Nedbank,Deposit,29595.93,ZAR,2023-10-12 21:51:53,Completed,Else wide apply human.,,REF814517,Entertainment
TRX4511535,ACC865106,ABSA,Card Payment,21460.04,ZAR,2023-01-24 04:37:27,Completed,Think begin same space sister American drive.,Cox-Davis Grocery,REF482587,Entertainment
TRX7037951,ACC120684,Discovery Bank,Withdrawal,3814.58,ZAR,2023-09-07 02:22:18,Completed,Ability amount happy explain improve exactly.,,REF747768,Food & Dining
TRX4492707,ACC261513,Nedbank,Card Payment,3788.18,ZAR,2023-09-18 07:02:53,Pending,Manage name nice arrive lose figure day personal.,Pearson LLC Travel,REF842472,Bills & Utilities
TRX4839006,ACC711660,Capitec,Withdrawal,5284.14,ZAR,2023-12-22 08:29:45,Completed,Throw clearly key us learn push.,,REF632723,Bills & Utilities
TRX9276318,ACC447105,Standard Bank,Online Payment,46581.13,ZAR,2024-08-25 08:53:54,Completed,Minute toward write in through happy process.,"Figueroa, Smith and Phillips Restaurant",REF136268,Food & Dining
TRX6254816,ACC304973,FNB,Online Payment,25078.14,ZAR,2023-09-25 14:00:13,Completed,Summer data use turn enjoy girl speak.,Gonzales PLC Grocery,REF534923,Food & Dining
TRX7342001,ACC525939,Standard Bank,Online Payment,5541.71,ZAR,2024-07-19 13:25:12,Completed,Information vote cover laugh.,Chavez-Thompson Retail,REF444378,Bills & Utilities
TRX8877324,ACC167883,FNB,Card Payment,10159.09,ZAR,2023-10-20 21:35:07,Completed,Late specific bit. Generation lot stop.,"Jones, Smith and Moore Grocery",REF211358,Transport
TRX6105015,ACC735877,ABSA,Debit Order,14674.49,ZAR,2023-02-05 04:47:24,Completed,For most situation contain once people debate.,,REF495063,Shopping
TRX9331178,ACC752105,TymeBank,EFT,45817.84,ZAR,2024-10-09 15:58:33,Completed,Ready important unit try support.,,REF735956,Entertainment
TRX4694990,ACC946200,TymeBank,Withdrawal,40923.36,ZAR,2024-08-30 03:05:58,Pending,Address office institution six.,,REF733296,Healthcare
TRX8423492,ACC327832,Standard Bank,EFT,31840.39,ZAR,2023-02-14 00:24:26,Completed,Against economy light wife.,,REF996280,Transport
TRX8365736,ACC187690,Nedbank,EFT,23840.84,ZAR,2023-05-23 00:39:13,Completed,Simply reduce child eat race sing spend ball.,,REF899190,Transport
TRX9590716,ACC217832,Standard Bank,ATM Withdrawal,24876.93,ZAR,2023-11-22 04:51:29,Completed,Ten likely hospital year rate.,,REF406895,Transport
TRX7223948,ACC374039,Nedbank,Debit Order,37455.43,ZAR,2023-07-27 04:04:42,Completed,Loss sister energy meet.,,REF543666,Bills & Utilities
TRX3324627,ACC417598,FNB,Withdrawal,382.6,ZAR,2024-06-05 07:59:33,Completed,Large area brother worry TV. Kid door Mrs.,,REF870875,Bills & Utilities
TRX5868532,ACC812206,Standard Bank,EFT,35601.5,ZAR,2023-07-16 17:34:13,Pending,Draw force nearly.,,REF913882,Shopping
TRX3480766,ACC737907,Capitec,Debit Order,47071.47,ZAR,2024-03-27 04:36:28,Completed,Price scientist nor hard this pay point teach.,,REF899742,Entertainment
TRX7676680,ACC519702,Standard Bank,EFT,19794.51,ZAR,2023-06-16 07:25:00,Completed,Reduce response when protect hotel price name.,,REF522220,Bills & Utilities
TRX1277882,ACC427498,ABSA,Withdrawal,17855.45,ZAR,2023-10-13 06:37:00,Completed,Paper attack range control responsibility.,,REF739902,Healthcare
TRX5285055,ACC107934,Standard Bank,Debit Order,42519.09,ZAR,2024-06-18 15:09:03,Failed,Need buy investment draw hair.,,REF370683,Transport
TRX6775276,ACC643005,TymeBank,Debit Order,42094.15,ZAR,2024-10-11 09:29:22,Pending,Stuff seven push seven region forget.,,REF195816,Healthcare
TRX5023615,ACC822091,Nedbank,EFT,32838.73,ZAR,2023-04-11 03:04:38,Completed,Hour research window news another.,,REF983588,Transport
TRX8614937,ACC617176,FNB,Cash Deposit,8001.21,ZAR,2024-07-25 23:47:42,Completed,Quickly foot anything indeed popular.,,REF372339,Entertainment
TRX3518990,ACC693469,Nedbank,Deposit,25868.5,ZAR,2024-09-12 16:22:30,Completed,Main already among leave assume food strategy.,,REF372577,Transport
TRX7065675,ACC173639,FNB,Card Payment,16997.53,ZAR,2023-02-21 06:56:55,Completed,Have worker next glass.,Crosby-Taylor Retail,REF383508,Entertainment
TRX5171463,ACC813274,Capitec,EFT,2483.81,ZAR,2023-12-18 02:27:01,Completed,Could place sister herself cold visit.,,REF709241,Bills & Utilities
TRX9299509,ACC401882,Standard Bank,Cash Deposit,18137.54,ZAR,2023-07-12 17:13:26,Completed,Receive sense Mrs child opportunity work.,,REF347667,Entertainment
TRX9000150,ACC568111,Standard Bank,Withdrawal,23773.23,ZAR,2024-04-16 19:11:48,Completed,Movie good much still also room.,,REF176638,Transport
TRX5711951,ACC790617,TymeBank,Debit Order,21678.32,ZAR,2024-09-18 16:20:53,Completed,Type mother different north may goal task.,,REF354639,Entertainment
TRX3480711,ACC733782,ABSA,Debit Order,47144.12,ZAR,2024-08-20 03:15:37,Completed,Attorney cut well election education lead.,,REF410166,Shopping
TRX8128218,ACC424269,Capitec,EFT,22217.85,ZAR,2024-06-28 00:22:06,Completed,Century million strong.,,REF551643,Food & Dining
TRX1568682,ACC604094,Standard Bank,Online Payment,8201.86,ZAR,2024-07-03 19:21:13,Completed,Write tend road moment near represent wait.,Mcgrath-Ramirez Retail,REF417650,Food & Dining
TRX8286898,ACC394199,Discovery Bank,Cash Deposit,34120.78,ZAR,2023-10-04 16:21:16,Failed,Picture American why pull inside serious action.,,REF719565,Healthcare
TRX2357547,ACC977691,TymeBank,Withdrawal,45698.65,ZAR,2023-10-04 14:26:23,Completed,Production language major through purpose none.,,REF142575,Entertainment
TRX7055895,ACC153823,Nedbank,Card Payment,32858.07,ZAR,2023-05-03 01:45:54,Pending,Reveal show forward work imagine.,"Dillon, Wyatt and Ramos Entertainment",REF941365,Food & Dining
TRX6986766,ACC781854,FNB,Withdrawal,28279.86,ZAR,2024-05-16 19:31:49,Completed,Ask pay high if wait manage old.,,REF621807,Transport
TRX4055285,ACC293640,FNB,Card Payment,48485.33,ZAR,2024-10-18 14:51:18,Pending,Others pay want down will will consider.,Olson Ltd Entertainment,REF398036,Shopping
TRX7388436,ACC526477,FNB,EFT,23090.85,ZAR,2024-10-16 18:40:39,Pending,Finish eat we minute recognize another.,,REF124347,Bills & Utilities
TRX9966379,ACC125302,TymeBank,Withdrawal,2352.74,ZAR,2024-01-07 16:26:17,Failed,Billion top moment then help company edge peace.,,REF885982,Healthcare
TRX5481662,ACC242264,FNB,EFT,12627.75,ZAR,2024-07-15 20:43:17,Completed,A chance forget college need we public.,,REF199993,Food & Dining
TRX2541352,ACC509056,ABSA,Withdrawal,4315.36,ZAR,2024-01-10 01:15:06,Completed,Experience political level box science until.,,REF296168,Food & Dining
TRX5516030,ACC806232,ABSA,Cash Deposit,11318.71,ZAR,2024-01-09 03:49:02,Completed,Training area man daughter.,,REF540875,Healthcare
TRX1812983,ACC722744,TymeBank,EFT,27336.83,ZAR,2023-07-17 17:49:21,Completed,Marriage spring season forget after be.,,REF615822,Transport
TRX7819513,ACC586967,Standard Bank,ATM Withdrawal,42817.71,ZAR,2024-03-12 10:19:31,Failed,Bank west indicate drop operation their.,,REF987110,Entertainment
TRX3711368,ACC140789,Discovery Bank,Debit Order,13684.52,ZAR,2024-09-16 05:32:53,Completed,Week long certain few.,,REF716696,Transport
TRX7662690,ACC999471,Standard Bank,Deposit,38305.97,ZAR,2024-06-09 13:10:29,Pending,Box stock first real anyone.,,REF302759,Transport
TRX2762579,ACC865329,Standard Bank,Withdrawal,27566.8,ZAR,2023-10-04 03:44:55,Completed,Crime less really.,,REF322969,Bills & Utilities
TRX4256741,ACC658539,TymeBank,Debit Order,33535.82,ZAR,2023-07-27 00:11:17,Failed,We blue attention again.,,REF435157,Transport
TRX7264497,ACC767343,Standard Bank,Withdrawal,22355.96,ZAR,2023-01-24 04:25:28,Pending,Any teach house collection myself manage.,,REF292716,Healthcare
TRX5561487,ACC687790,TymeBank,Card Payment,40165.95,ZAR,2024-09-02 12:15:46,Pending,Long walk medical more.,"Richardson, Mitchell and Contreras Retail",REF232772,Transport
TRX3433854,ACC209617,TymeBank,ATM Withdrawal,16358.82,ZAR,2023-09-08 01:43:57,Completed,Deal magazine student hotel everybody.,,REF624737,Entertainment
TRX6386151,ACC493197,Nedbank,Withdrawal,48193.15,ZAR,2023-12-20 21:59:15,Failed,Throughout natural you however before network.,,REF953020,Shopping
TRX7662119,ACC170405,Discovery Bank,Withdrawal,34728.39,ZAR,2023-11-14 19:13:17,Failed,Worker mind less treatment look road who.,,REF349812,Shopping
TRX1412687,ACC805366,Discovery Bank,Online Payment,37950.33,ZAR,2023-08-25 21:36:42,Completed,Whom gun fly can industry arm politics.,Anderson Group Retail,REF650523,Healthcare
TRX6163739,ACC201792,TymeBank,Cash Deposit,34999.6,ZAR,2023-03-15 02:45:04,Pending,Expect notice suggest despite different.,,REF143918,Entertainment
TRX6819500,ACC895499,TymeBank,Withdrawal,35221.29,ZAR,2023-07-13 05:11:58,Completed,Style oil fine reason cover nature adult.,,REF413782,Transport
TRX7192623,ACC559916,FNB,EFT,38842.37,ZAR,2023-04-17 15:59:57,Failed,Know spend enjoy organization.,,REF669854,Food & Dining
TRX7951309,ACC986328,Capitec,Deposit,49254.78,ZAR,2023-10-25 11:08:36,Completed,Any help expert bank floor amount see.,,REF350053,Transport
TRX2224497,ACC477875,Standard Bank,Debit Order,27299.78,ZAR,2023-12-01 12:36:05,Failed,Write idea play.,,REF575128,Shopping
TRX1816262,ACC599306,Capitec,Card Payment,2285.82,ZAR,2024-08-14 11:14:30,Completed,Position skill eye employee.,Tate Inc Retail,REF782360,Entertainment
TRX5813282,ACC953516,FNB,Deposit,11880.32,ZAR,2023-12-22 02:11:00,Failed,Article wall speak catch ask night once.,,REF172007,Food & Dining
TRX1765720,ACC498149,Discovery Bank,Deposit,8159.23,ZAR,2024-05-13 04:36:35,Completed,Assume same same apply along law third never.,,REF140332,Healthcare
TRX8124700,ACC685844,Discovery Bank,Cash Deposit,7462.74,ZAR,2024-11-01 22:10:32,Pending,Explain image dog although enjoy serious owner.,,REF114129,Shopping
TRX8090167,ACC738756,ABSA,Withdrawal,49983.24,ZAR,2024-09-16 11:19:09,Completed,Main message include.,,REF495353,Shopping
TRX1933106,ACC878681,Discovery Bank,Online Payment,34990.59,ZAR,2023-04-13 12:08:44,Completed,Similar newspaper enjoy southern.,"Hall, Hill and Cook Entertainment",REF327409,Transport
TRX4617445,ACC769355,FNB,Withdrawal,43277.99,ZAR,2023-01-03 23:42:19,Completed,Speak notice according different political.,,REF771558,Shopping
TRX8625472,ACC616885,ABSA,Deposit,46305.31,ZAR,2024-03-25 11:03:17,Completed,Yeah bill certainly.,,REF488234,Food & Dining
TRX3252303,ACC448326,Discovery Bank,Cash Deposit,680.72,ZAR,2024-06-26 18:31:08,Pending,Scientist tax whole chair necessary Mrs around.,,REF987004,Shopping
TRX9497097,ACC278449,Standard Bank,Withdrawal,29202.27,ZAR,2024-02-16 19:26:43,Completed,Blood cold work baby nor even.,,REF300965,Food & Dining
TRX5538135,ACC960271,Capitec,Debit Order,40446.92,ZAR,2023-10-26 07:14:22,Failed,Near a space series officer seem.,,REF799722,Bills & Utilities
TRX7029860,ACC168490,FNB,Debit Order,25216.48,ZAR,2024-08-09 06:07:57,Pending,Several good worry describe off.,,REF421048,Healthcare
TRX6683105,ACC664394,Capitec,Deposit,1363.57,ZAR,2023-01-12 18:00:32,Completed,Mrs bed tough rock that social.,,REF724272,Healthcare
TRX9014872,ACC831690,Capitec,Card Payment,5509.77,ZAR,2024-01-06 08:04:10,Failed,Interesting star opportunity interesting.,"Olson, Smith and Smith Travel",REF123836,Shopping
TRX5865318,ACC536908,Capitec,ATM Withdrawal,7037.64,ZAR,2024-03-29 13:41:55,Pending,Finally window present appear right.,,REF951012,Bills & Utilities
TRX8241539,ACC889554,TymeBank,Deposit,49588.92,ZAR,2024-02-01 06:00:06,Completed,Better source stand decision once identify.,,REF758813,Food & Dining
TRX3934915,ACC546792,ABSA,Online Payment,24860.97,ZAR,2023-10-03 09:41:05,Completed,Bad others news call through model part.,Ryan PLC Travel,REF737733,Shopping
TRX2179464,ACC148434,Discovery Bank,Card Payment,1513.15,ZAR,2024-01-09 17:05:49,Completed,Wish dog store certainly enough participant poor.,"Reynolds, Wells and Mason Retail",REF538276,Bills & Utilities
TRX6083291,ACC175600,Capitec,EFT,18260.52,ZAR,2024-07-27 18:53:39,Pending,Authority smile kind shake.,,REF260433,Transport
TRX6168757,ACC234267,ABSA,Debit Order,27017.92,ZAR,2023-07-07 20:21:18,Pending,Sell minute method member.,,REF134694,Bills & Utilities
TRX4249996,ACC653057,Discovery Bank,Withdrawal,38704.34,ZAR,2023-05-17 21:14:11,Completed,Nice town pattern accept stage enough.,,REF226724,Healthcare
TRX5877087,ACC174406,Nedbank,Online Payment,42397.2,ZAR,2024-03-14 12:40:33,Failed,Choose any trial each.,Smith Group Entertainment,REF115905,Food & Dining
TRX5313898,ACC420449,FNB,Deposit,28156.88,ZAR,2023-03-30 14:12:37,Completed,Eight board anything big television.,,REF969226,Healthcare
TRX6336811,ACC804637,TymeBank,ATM Withdrawal,9598.45,ZAR,2024-09-11 19:12:35,Completed,Push represent account wonder.,,REF895810,Healthcare
TRX9072292,ACC488048,Discovery Bank,ATM Withdrawal,4818.41,ZAR,2024-05-01 15:41:21,Completed,Identify allow base together way.,,REF845401,Transport
TRX2015801,ACC781860,Nedbank,EFT,21877.98,ZAR,2024-01-12 14:13:08,Completed,Easy growth whatever class discover trouble.,,REF838362,Shopping
TRX5270500,ACC173937,Discovery Bank,Withdrawal,36119.71,ZAR,2024-01-03 03:42:40,Pending,Back role goal star modern. Space six most.,,REF562307,Shopping
TRX8739074,ACC312554,Capitec,Deposit,9648.28,ZAR,2023-08-17 14:47:49,Completed,At sign feel start great.,,REF822789,Shopping
TRX7874973,ACC703312,ABSA,Withdrawal,35085.06,ZAR,2023-02-28 04:09:16,Completed,Try why eight around stop usually keep.,,REF791240,Food & Dining
TRX1299843,ACC739718,ABSA,Debit Order,28048.49,ZAR,2023-08-07 14:31:41,Completed,Claim international real former people marriage.,,REF409368,Entertainment
TRX4063066,ACC145176,Capitec,Withdrawal,16590.4,ZAR,2023-03-10 15:41:25,Completed,Still different kind including effort deep.,,REF814340,Food & Dining
TRX5077164,ACC190507,FNB,Deposit,28431.5,ZAR,2023-03-24 10:42:56,Pending,Ahead feeling season move.,,REF366570,Transport
TRX8827755,ACC122219,Standard Bank,Online Payment,18848.6,ZAR,2024-06-03 23:19:59,Completed,Interest case pass game.,"Clark, Williams and Mitchell Restaurant",REF344637,Shopping
TRX8574874,ACC236353,Nedbank,Debit Order,24228.9,ZAR,2024-08-12 00:16:52,Completed,Day out than act imagine admit.,,REF186733,Bills & Utilities
TRX5682370,ACC308846,FNB,EFT,22813.19,ZAR,2023-03-09 16:24:00,Pending,Everything traditional week else building high.,,REF487289,Bills & Utilities
TRX2476118,ACC966071,TymeBank,Card Payment,22819.42,ZAR,2024-01-12 22:44:19,Completed,Note free themselves trial which.,Hawkins-Sweeney Entertainment,REF493465,Entertainment
TRX3103379,ACC535528,Discovery Bank,Withdrawal,24485.55,ZAR,2024-07-01 20:44:38,Completed,Live increase walk protect.,,REF395478,Entertainment
TRX1426620,ACC381524,Nedbank,Cash Deposit,14149.22,ZAR,2023-12-06 21:30:46,Completed,Without public affect.,,REF721064,Transport
TRX2410877,ACC887282,FNB,EFT,46945.36,ZAR,2024-10-03 08:30:23,Failed,Key office door during learn right single.,,REF779550,Transport
TRX7530082,ACC869677,Nedbank,Online Payment,28209.18,ZAR,2023-01-20 17:14:39,Pending,Interest interest music people nice.,Sandoval and Sons Restaurant,REF184036,Entertainment
TRX4049296,ACC677006,ABSA,Withdrawal,36064.66,ZAR,2023-06-01 17:41:55,Completed,Pull ago direction.,,REF281436,Healthcare
TRX4603586,ACC509957,Nedbank,Deposit,37792.17,ZAR,2024-05-16 12:35:27,Pending,Money care do treat artist daughter drive.,,REF734687,Shopping
TRX3884127,ACC660003,Discovery Bank,Debit Order,42327.86,ZAR,2024-08-14 15:22:53,Failed,American though and entire summer fine natural.,,REF471836,Food & Dining
TRX6840490,ACC501380,Discovery Bank,EFT,36646.55,ZAR,2023-09-19 14:35:58,Completed,Class south position out his design.,,REF466661,Shopping
TRX8830580,ACC238934,Standard Bank,Debit Order,42662.06,ZAR,2023-12-09 19:14:53,Pending,Agent range southern seat possible fall.,,REF143282,Food & Dining
TRX4060478,ACC558574,Capitec,Card Payment,14744.93,ZAR,2024-08-01 21:34:04,Completed,My project song pass activity.,Kidd-Hurst Travel,REF295527,Shopping
TRX5279735,ACC788692,Nedbank,Online Payment,36341.55,ZAR,2024-02-17 14:59:42,Pending,Explain full difficult nation.,Flores-Morton Entertainment,REF142213,Bills & Utilities
TRX3328496,ACC249379,Discovery Bank,Cash Deposit,17578.42,ZAR,2024-03-22 10:29:40,Failed,Without growth instead.,,REF512876,Healthcare
TRX4346816,ACC186746,ABSA,Deposit,15686.39,ZAR,2023-08-15 00:06:11,Completed,Time east instead six factor.,,REF301839,Shopping
TRX4679762,ACC303371,TymeBank,ATM Withdrawal,9642.04,ZAR,2023-02-09 13:29:42,Completed,Make anyone two American outside war west step.,,REF772643,Entertainment
TRX7398796,ACC439825,Capitec,Deposit,18212.7,ZAR,2024-02-20 04:13:39,Completed,Population play before collection I.,,REF846831,Shopping
TRX4012581,ACC160043,FNB,Withdrawal,19172.06,ZAR,2023-08-31 15:47:16,Failed,Majority already candidate life recently.,,REF136490,Bills & Utilities
TRX3342881,ACC821198,TymeBank,Deposit,10618.22,ZAR,2024-03-12 06:16:11,Completed,By option laugh left start property race.,,REF592336,Healthcare
TRX4758863,ACC516551,TymeBank,ATM Withdrawal,44002.58,ZAR,2024-04-02 05:34:31,Completed,Lot none rest.,,REF507191,Healthcare
TRX3091222,ACC522526,Nedbank,Card Payment,38107.51,ZAR,2024-08-14 03:55:57,Completed,While water teach few leave figure.,Hernandez-Williams Restaurant,REF820936,Transport
